TimeStamp, Electrode, BrainWave, Value
13:51:39.957314,T7,Gamma,2.45840769917646,
13:51:39.957314,T8,Theta,4.63455395349366,
13:51:39.957314,T8,Alpha,4.23565196568626,
13:51:39.957314,T8,Low_Beta,5.2928435949558,
13:51:39.957314,T8,High_Beta,3.80899523051816,
13:51:39.957314,T8,Gamma,10.5052289394502,
13:51:39.957314,F3,Theta,2.86483988470634,
13:51:39.957314,F3,Alpha,5.82917296926023,
13:51:39.957314,F3,Low_Beta,7.7743770848059,
13:51:39.957314,F3,High_Beta,5.72598048775193,
13:51:39.957314,F3,Gamma,14.6013225976517,
13:51:39.957314,F4,Theta,0.70257687768117,
13:51:39.957314,F4,Alpha,0.460878190064564,
13:51:39.957314,F4,Low_Beta,0.461742017777988,
13:51:39.957314,F4,High_Beta,0.331026248663171,
13:51:39.957314,F4,Gamma,0.830384848745051,
13:51:39.957314,F7,Theta,0.248693302416115,
13:51:39.957314,F7,Alpha,0.323052774111717,
13:51:39.957314,F7,Low_Beta,0.243097830838665,
13:51:39.957314,F7,High_Beta,0.108166221198088,
13:51:39.957314,F7,Gamma,0.253528087605951,
13:51:39.957314,F8,Theta,3.2366248237812,
13:51:39.957314,F8,Alpha,2.48598091458564,
13:51:39.957314,F8,Low_Beta,5.29629763923403,
13:51:39.957314,F8,High_Beta,2.84234451572875,
13:51:39.957314,F8,Gamma,7.83365835125517,
13:51:39.957314,FC5,Theta,0.119563643193214,
13:51:39.957314,FC5,Alpha,0.311290093088802,
13:51:39.957314,FC5,Low_Beta,0.235527901952949,
13:51:39.957314,FC5,High_Beta,0.133807409493895,
13:51:39.957314,FC5,Gamma,0.332590012283685,
13:51:39.957314,FC6,Theta,1.40653161515802,
13:51:39.957314,FC6,Alpha,1.26953413461175,
13:51:39.957314,FC6,Low_Beta,2.88684177791843,
13:51:39.957314,FC6,High_Beta,1.3419564597305,
13:51:39.957314,FC6,Gamma,4.43976900672772,
13:51:39.957314,P7,Theta,0.585203601229251,
13:51:39.957314,P7,Alpha,0.711734658116491,
13:51:39.957314,P7,Low_Beta,0.910007441095261,
13:51:39.957314,P7,High_Beta,0.7026895334674,
13:51:39.957314,P7,Gamma,1.88228642746763,
13:51:39.957314,P8,Theta,2.80453049595707,
13:51:39.957314,P8,Alpha,2.78654666924945,
13:51:39.957314,P8,Low_Beta,3.45638296795234,
13:51:39.957314,P8,High_Beta,1.93519297892014,
13:51:39.957314,P8,Gamma,6.24820504342205,
13:51:39.957314,O1,Theta,0.370779445706458,
13:51:39.957314,O1,Alpha,0.371163343741926,
13:51:39.957314,O1,Low_Beta,0.374843872917546,
13:51:39.957314,O1,High_Beta,0.285180741762907,
13:51:39.957314,O1,Gamma,0.914092713540948,
13:51:39.957314,O2,Theta,4.27493772749791,
13:51:39.957314,O2,Alpha,3.64176114112548,
13:51:39.957314,O2,Low_Beta,3.94568261027503,
13:51:39.957314,O2,High_Beta,3.37138113979547,
13:51:39.957314,O2,Gamma,9.02306852486716,
13:51:40.087619,AF3,Theta,0.348031737437974,
13:51:40.087619,AF3,Alpha,0.195183022801882,
13:51:40.087619,AF3,Low_Beta,0.109802699870771,
13:51:40.087619,AF3,High_Beta,0.165586845232807,
13:51:40.087619,AF3,Gamma,0.270863934778501,
13:51:40.087619,AF4,Theta,1.94653158430416,
13:51:40.087619,AF4,Alpha,1.40948315589124,
13:51:40.087619,AF4,Low_Beta,3.09711454212755,
13:51:40.087619,AF4,High_Beta,1.79461003256234,
13:51:40.087619,AF4,Gamma,4.29385263595386,
13:51:40.087619,T7,Theta,0.769003990905935,
13:51:40.087619,T7,Alpha,0.839594298950971,
13:51:40.087619,T7,Low_Beta,1.29117401472878,
13:51:40.087619,T7,High_Beta,0.831025963991334,
13:51:40.087619,T7,Gamma,2.45862540520049,
13:51:40.087619,T8,Theta,4.2332570699361,
13:51:40.087619,T8,Alpha,3.5470045204108,
13:51:40.087619,T8,Low_Beta,4.74839298656822,
13:51:40.087619,T8,High_Beta,4.12730344325678,
13:51:40.087619,T8,Gamma,10.2934313292016,
13:51:40.087619,F3,Theta,2.15723314180978,
13:51:40.087619,F3,Alpha,4.91663196096876,
13:51:40.087619,F3,Low_Beta,7.67828058493726,
13:51:40.087619,F3,High_Beta,5.90943191758645,
13:51:40.087619,F3,Gamma,14.7217417465973,
13:51:40.087619,F4,Theta,0.690868599060677,
13:51:40.087619,F4,Alpha,0.458068484329806,
13:51:40.087619,F4,Low_Beta,0.469385141763571,
13:51:40.087619,F4,High_Beta,0.334208754757257,
13:51:40.087619,F4,Gamma,0.778701166167774,
13:51:40.087619,F7,Theta,0.218626902460859,
13:51:40.087619,F7,Alpha,0.302191927321651,
13:51:40.087619,F7,Low_Beta,0.225711581235023,
13:51:40.087619,F7,High_Beta,0.120797325391876,
13:51:40.087619,F7,Gamma,0.250676018125874,
13:51:40.087619,F8,Theta,3.02637960817841,
13:51:40.087619,F8,Alpha,2.15746299465899,
13:51:40.087619,F8,Low_Beta,5.45531005978224,
13:51:40.087619,F8,High_Beta,3.05672249767022,
13:51:40.087619,F8,Gamma,7.7458351117724,
13:51:40.087619,FC5,Theta,0.099995858574316,
13:51:40.087619,FC5,Alpha,0.287327874888634,
13:51:40.087619,FC5,Low_Beta,0.250648344607159,
13:51:40.087619,FC5,High_Beta,0.126492254985758,
13:51:40.087619,FC5,Gamma,0.315387725411011,
13:51:40.087619,FC6,Theta,1.399488968036,
13:51:40.087619,FC6,Alpha,1.06173420724778,
13:51:40.087619,FC6,Low_Beta,2.69129202801364,
13:51:40.087619,FC6,High_Beta,1.38025645735003,
13:51:40.087619,FC6,Gamma,4.34738400758783,
13:51:40.087619,P7,Theta,0.492590371003172,
13:51:40.087619,P7,Alpha,0.629984668092859,
13:51:40.087619,P7,Low_Beta,0.820322559671238,
13:51:40.087619,P7,High_Beta,0.75478180119633,
13:51:40.087619,P7,Gamma,1.86628836423775,
13:51:40.087619,P8,Theta,2.66921923383703,
13:51:40.087619,P8,Alpha,2.46767015817318,
13:51:40.087619,P8,Low_Beta,3.00990530610666,
13:51:40.087619,P8,High_Beta,2.10797705329399,
13:51:40.087619,P8,Gamma,6.11238607623992,
13:51:40.087619,O1,Theta,0.355940799316692,
13:51:40.087619,O1,Alpha,0.341844950728097,
13:51:40.087619,O1,Low_Beta,0.360163460681727,
13:51:40.087619,O1,High_Beta,0.296801782196337,
13:51:40.087619,O1,Gamma,0.890898138516696,
13:51:40.087619,O2,Theta,3.95454346025602,
13:51:40.087619,O2,Alpha,3.0368443375528,
13:51:40.087619,O2,Low_Beta,3.39306975315201,
13:51:40.087619,O2,High_Beta,3.53345075473709,
13:51:40.087619,O2,Gamma,9.21419773246329,
13:51:40.218075,AF3,Theta,0.298414646929301,
13:51:40.218075,AF3,Alpha,0.176055623289352,
13:51:40.218075,AF3,Low_Beta,0.0972512616278259,
13:51:40.218075,AF3,High_Beta,0.145734533624453,
13:51:40.218075,AF3,Gamma,0.243097897391025,
13:51:40.218075,AF4,Theta,1.81782441428975,
13:51:40.218075,AF4,Alpha,1.32936911919525,
13:51:40.218075,AF4,Low_Beta,3.09879537450146,
13:51:40.218075,AF4,High_Beta,2.0480874594728,
13:51:40.218075,AF4,Gamma,4.88985109326407,
13:51:40.218075,T7,Theta,0.69851062216255,
13:51:40.218075,T7,Alpha,0.768187417529235,
13:51:40.218075,T7,Low_Beta,1.2826159429055,
13:51:40.218075,T7,High_Beta,0.964142298123738,
13:51:40.218075,T7,Gamma,2.83254867028253,
13:51:40.218075,T8,Theta,4.47855177049223,
13:51:40.218075,T8,Alpha,2.97180458637275,
13:51:40.218075,T8,Low_Beta,4.79236893552133,
13:51:40.218075,T8,High_Beta,5.06922809815595,
13:51:40.218075,T8,Gamma,12.1359113501849,
13:51:40.218075,F3,Theta,1.96171071449079,
13:51:40.218075,F3,Alpha,4.17661169815204,
13:51:40.218075,F3,Low_Beta,7.90314191524646,
13:51:40.218075,F3,High_Beta,6.54634672814515,
13:51:40.218075,F3,Gamma,16.1048227239579,
13:51:40.218075,F4,Theta,0.636070053789179,
13:51:40.218075,F4,Alpha,0.438780167852303,
13:51:40.218075,F4,Low_Beta,0.470863339173504,
13:51:40.218075,F4,High_Beta,0.332496390547384,
13:51:40.218075,F4,Gamma,0.761449643296088,
13:51:40.218075,F7,Theta,0.186009852368915,
13:51:40.218075,F7,Alpha,0.260952692500328,
13:51:40.218075,F7,Low_Beta,0.202942344543689,
13:51:40.218075,F7,High_Beta,0.137995718060491,
13:51:40.218075,F7,Gamma,0.272524357836878,
13:51:40.218075,F8,Theta,3.01249740958248,
13:51:40.218075,F8,Alpha,2.02847338786807,
13:51:40.218075,F8,Low_Beta,5.80207729897184,
13:51:40.218075,F8,High_Beta,3.66227745874718,
13:51:40.218075,F8,Gamma,8.95935979152197,
13:51:40.218075,FC5,Theta,0.0839315170787363,
13:51:40.218075,FC5,Alpha,0.248939706853354,
13:51:40.218075,FC5,Low_Beta,0.265261282983559,
13:51:40.218075,FC5,High_Beta,0.119126753380967,
13:51:40.218075,FC5,Gamma,0.282843417192957,
13:51:40.218075,FC6,Theta,1.53931231247589,
13:51:40.218075,FC6,Alpha,1.02978295669403,
13:51:40.218075,FC6,Low_Beta,2.49592863584672,
13:51:40.218075,FC6,High_Beta,1.7191994179355,
13:51:40.218075,FC6,Gamma,5.00145501471252,
13:51:40.218075,P7,Theta,0.489546991915261,
13:51:40.218075,P7,Alpha,0.598745455592564,
13:51:40.218075,P7,Low_Beta,0.794885643765163,
13:51:40.218075,P7,High_Beta,0.918487471672579,
13:51:40.218075,P7,Gamma,2.10704876197993,
13:51:40.218075,P8,Theta,2.93412605740825,
13:51:40.218075,P8,Alpha,2.22223813989247,
13:51:40.218075,P8,Low_Beta,3.00311852251962,
13:51:40.218075,P8,High_Beta,2.67397250094407,
13:51:40.218075,P8,Gamma,7.05357217677057,
13:51:40.218075,O1,Theta,0.391400295090108,
13:51:40.218075,O1,Alpha,0.324969027321449,
13:51:40.218075,O1,Low_Beta,0.365921358470379,
13:51:40.218075,O1,High_Beta,0.355781448934644,
13:51:40.218075,O1,Gamma,1.00751652090188,
13:51:40.218075,O2,Theta,4.28199277885198,
13:51:40.218075,O2,Alpha,2.68662482607963,
13:51:40.218075,O2,Low_Beta,3.39760685123839,
13:51:40.218075,O2,High_Beta,4.35521324391791,
13:51:40.218075,O2,Gamma,11.1200745595083,
13:51:40.349319,AF3,Theta,0.257817435801518,
13:51:40.349319,AF3,Alpha,0.154349843541511,
13:51:40.349319,AF3,Low_Beta,0.0789551958781493,
13:51:40.349319,AF3,High_Beta,0.123931864972234,
13:51:40.349319,AF3,Gamma,0.207920462374149,
13:51:40.349319,AF4,Theta,1.81732514844341,
13:51:40.349319,AF4,Alpha,1.36599145049593,
13:51:40.349319,AF4,Low_Beta,3.1294352427881,
13:51:40.349319,AF4,High_Beta,2.42040597166699,
13:51:40.349319,AF4,Gamma,6.06318928332282,
13:51:40.349319,T7,Theta,0.727127749041331,
13:51:40.349319,T7,Alpha,0.751869270247769,
13:51:40.349319,T7,Low_Beta,1.28990993694419,
13:51:40.349319,T7,High_Beta,1.17103875477601,
13:51:40.349319,T7,Gamma,3.51162953568756,
13:51:40.349319,T8,Theta,5.15512317467718,
13:51:40.349319,T8,Alpha,2.4868046320734,
13:51:40.349319,T8,Low_Beta,5.25174982514203,
13:51:40.349319,T8,High_Beta,6.31850506329953,
13:51:40.349319,T8,Gamma,15.6922292020134,
13:51:40.349319,F3,Theta,2.06772872987095,
13:51:40.349319,F3,Alpha,3.69999847467927,
13:51:40.349319,F3,Low_Beta,8.25083157129905,
13:51:40.349319,F3,High_Beta,7.36421329306259,
13:51:40.349319,F3,Gamma,18.6682201335396,
13:51:40.349319,F4,Theta,0.602916372177755,
13:51:40.349319,F4,Alpha,0.387973319369958,
13:51:40.349319,F4,Low_Beta,0.44770098887242,
13:51:40.349319,F4,High_Beta,0.338801934869812,
13:51:40.349319,F4,Gamma,0.782794427373711,
13:51:40.349319,F7,Theta,0.15252822950648,
13:51:40.349319,F7,Alpha,0.207475784793337,
13:51:40.349319,F7,Low_Beta,0.178154073812692,
13:51:40.349319,F7,High_Beta,0.155614026894015,
13:51:40.349319,F7,Gamma,0.314590576813921,
13:51:40.349319,F8,Theta,3.12647483428082,
13:51:40.349319,F8,Alpha,2.07865843473728,
13:51:40.349319,F8,Low_Beta,6.2106619652124,
13:51:40.349319,F8,High_Beta,4.4271292676855,
13:51:40.349319,F8,Gamma,11.1845792640323,
13:51:40.349319,FC5,Theta,0.0697073664156778,
13:51:40.349319,FC5,Alpha,0.203708081602451,
13:51:40.349319,FC5,Low_Beta,0.275275677533035,
13:51:40.349319,FC5,High_Beta,0.112700530556557,
13:51:40.349319,FC5,Gamma,0.245666921219367,
13:51:40.349319,FC6,Theta,1.77952452749179,
13:51:40.349319,FC6,Alpha,1.13031987688443,
13:51:40.349319,FC6,Low_Beta,2.26660752075758,
13:51:40.349319,FC6,High_Beta,2.23412383799587,
13:51:40.349319,FC6,Gamma,6.27654997265187,
13:51:40.349319,P7,Theta,0.527446334794943,
13:51:40.349319,P7,Alpha,0.591060142117723,
13:51:40.349319,P7,Low_Beta,0.806975992055731,
13:51:40.349319,P7,High_Beta,1.1245367346865,
13:51:40.349319,P7,Gamma,2.56567148222329,
13:51:40.349319,P8,Theta,3.45209602049154,
13:51:40.349319,P8,Alpha,2.03725605662416,
13:51:40.349319,P8,Low_Beta,3.33208778522462,
13:51:40.349319,P8,High_Beta,3.40899094018787,
13:51:40.349319,P8,Gamma,8.93251967617327,
13:51:40.349319,O1,Theta,0.450951635971899,
13:51:40.349319,O1,Alpha,0.307470917780935,
13:51:40.349319,O1,Low_Beta,0.37731955458305,
13:51:40.349319,O1,High_Beta,0.433841377421929,
13:51:40.349319,O1,Gamma,1.2399065489647,
13:51:40.349319,O2,Theta,5.02388002548247,
13:51:40.349319,O2,Alpha,2.54423579057681,
13:51:40.349319,O2,Low_Beta,3.80176598155081,
13:51:40.349319,O2,High_Beta,5.49972016578653,
13:51:40.349319,O2,Gamma,14.4424479278699,
13:51:40.485678,AF3,Theta,0.225422132162551,
13:51:40.485678,AF3,Alpha,0.131985684632011,
13:51:40.485678,AF3,Low_Beta,0.0625899715028382,
13:51:40.485678,AF3,High_Beta,0.105245889562719,
13:51:40.485678,AF3,Gamma,0.176477890342274,
13:51:40.485678,AF4,Theta,1.85766688424491,
13:51:40.485678,AF4,Alpha,1.40665114546447,
13:51:40.485678,AF4,Low_Beta,3.18745313737339,
13:51:40.485678,AF4,High_Beta,2.72843462081899,
13:51:40.485678,AF4,Gamma,7.38023884394787,
13:51:40.485678,T7,Theta,0.746741381335508,
13:51:40.485678,T7,Alpha,0.746088719478025,
13:51:40.485678,T7,Low_Beta,1.2987953151889,
13:51:40.485678,T7,High_Beta,1.34868527045168,
13:51:40.485678,T7,Gamma,4.25885557762776,
13:51:40.485678,T8,Theta,5.86891393869944,
13:51:40.485678,T8,Alpha,2.01496039633971,
13:51:40.485678,T8,Low_Beta,5.83410562816926,
13:51:40.485678,T8,High_Beta,7.45145288307107,
13:51:40.485678,T8,Gamma,19.7706056480633,
13:51:40.485678,F3,Theta,2.18358649862163,
13:51:40.485678,F3,Alpha,3.39161355130488,
13:51:40.485678,F3,Low_Beta,8.54275252615651,
13:51:40.485678,F3,High_Beta,7.98717049871728,
13:51:40.485678,F3,Gamma,21.6110447809021,
13:51:40.485678,F4,Theta,0.566878355192353,
13:51:40.485678,F4,Alpha,0.345619686522219,
13:51:40.485678,F4,Low_Beta,0.422381926105254,
13:51:40.485678,F4,High_Beta,0.34820233972794,
13:51:40.485678,F4,Gamma,0.822432095403544,
13:51:40.485678,F7,Theta,0.119912409288807,
13:51:40.485678,F7,Alpha,0.153223023828049,
13:51:40.485678,F7,Low_Beta,0.15402880713793,
13:51:40.485678,F7,High_Beta,0.168102883029969,
13:51:40.485678,F7,Gamma,0.360066720194517,
13:51:40.485678,F8,Theta,3.23938511865913,
13:51:40.485678,F8,Alpha,2.17144422658496,
13:51:40.485678,F8,Low_Beta,6.5848284467677,
13:51:40.485678,F8,High_Beta,5.05451694959281,
13:51:40.485678,F8,Gamma,13.6004997632292,
13:51:40.485678,FC5,Theta,0.0586944221964388,
13:51:40.485678,FC5,Alpha,0.160538905583971,
13:51:40.485678,FC5,Low_Beta,0.275548148926775,
13:51:40.485678,FC5,High_Beta,0.107946234022515,
13:51:40.485678,FC5,Gamma,0.213949258206063,
13:51:40.485678,FC6,Theta,2.02720324135964,
13:51:40.485678,FC6,Alpha,1.2715916079977,
13:51:40.485678,FC6,Low_Beta,2.11929571116828,
13:51:40.485678,FC6,High_Beta,2.68833635991689,
13:51:40.485678,FC6,Gamma,7.72978719819861,
13:51:40.485678,P7,Theta,0.556891776121182,
13:51:40.485678,P7,Alpha,0.571965556712782,
13:51:40.485678,P7,Low_Beta,0.841587330877585,
13:51:40.485678,P7,High_Beta,1.27592294802945,
13:51:40.485678,P7,Gamma,3.0829722250833,
13:51:40.485678,P8,Theta,3.91132893145408,
13:51:40.485678,P8,Alpha,1.84858049384551,
13:51:40.485678,P8,Low_Beta,3.73652129969028,
13:51:40.485678,P8,High_Beta,4.05506814168661,
13:51:40.485678,P8,Gamma,11.1431046247234,
13:51:40.485678,O1,Theta,0.501420232934518,
13:51:40.485678,O1,Alpha,0.278660084418793,
13:51:40.485678,O1,Low_Beta,0.382807354370313,
13:51:40.485678,O1,High_Beta,0.494225995480715,
13:51:40.485678,O1,Gamma,1.50331497346658,
13:51:40.485678,O2,Theta,5.71532015374608,
13:51:40.485678,O2,Alpha,2.44083160903562,
13:51:40.485678,O2,Low_Beta,4.34571280353579,
13:51:40.485678,O2,High_Beta,6.49787673951616,
13:51:40.485678,O2,Gamma,18.1448119073277,
13:51:40.603995,AF3,Theta,0.201769238028236,
13:51:40.603995,AF3,Alpha,0.111696684062052,
13:51:40.603995,AF3,Low_Beta,0.0493303387154834,
13:51:40.603995,AF3,High_Beta,0.0924746211348842,
13:51:40.603995,AF3,Gamma,0.154911380772361,
13:51:40.603995,AF4,Theta,1.93215166564576,
13:51:40.603995,AF4,Alpha,1.46728583352849,
13:51:40.603995,AF4,Low_Beta,3.22606912214551,
13:51:40.603995,AF4,High_Beta,2.8631704571051,
13:51:40.603995,AF4,Gamma,8.39485410547333,
13:51:40.603995,T7,Theta,0.763078244370742,
13:51:40.603995,T7,Alpha,0.764368129652074,
13:51:40.603995,T7,Low_Beta,1.25110938177479,
13:51:40.603995,T7,High_Beta,1.44531070476846,
13:51:40.603995,T7,Gamma,4.81816907067363,
13:51:40.603995,T8,Theta,6.42288998951129,
13:51:40.603995,T8,Alpha,1.67089723967023,
13:51:40.603995,T8,Low_Beta,6.14603972431081,
13:51:40.603995,T8,High_Beta,8.12926773689161,
13:51:40.603995,T8,Gamma,23.0377952073441,
13:51:40.603995,F3,Theta,2.33986984694484,
13:51:40.603995,F3,Alpha,3.36166992207439,
13:51:40.603995,F3,Low_Beta,8.46567351322105,
13:51:40.603995,F3,High_Beta,8.20235514088712,
13:51:40.603995,F3,Gamma,23.9290019175844,
13:51:40.603995,F4,Theta,0.556949197398504,
13:51:40.603995,F4,Alpha,0.300651241141657,
13:51:40.603995,F4,Low_Beta,0.396780521633093,
13:51:40.603995,F4,High_Beta,0.355646253014133,
13:51:40.603995,F4,Gamma,0.85966003219576,
13:51:40.603995,F7,Theta,0.0952040259785124,
13:51:40.603995,F7,Alpha,0.109222213172001,
13:51:40.603995,F7,Low_Beta,0.133037918567167,
13:51:40.603995,F7,High_Beta,0.171557400319384,
13:51:40.603995,F7,Gamma,0.389176019442741,
13:51:40.603995,F8,Theta,3.33280050377579,
13:51:40.603995,F8,Alpha,2.28840322888472,
13:51:40.603995,F8,Low_Beta,6.80360927603984,
13:51:40.603995,F8,High_Beta,5.34344060628641,
13:51:40.603995,F8,Gamma,15.3707249041416,
13:51:40.603995,FC5,Theta,0.054770258620173,
13:51:40.603995,FC5,Alpha,0.129650643602961,
13:51:40.603995,FC5,Low_Beta,0.260401116283829,
13:51:40.603995,FC5,High_Beta,0.106087530281496,
13:51:40.603995,FC5,Gamma,0.193530471888937,
13:51:40.603995,FC6,Theta,2.23019344970497,
13:51:40.603995,FC6,Alpha,1.42338029522063,
13:51:40.603995,FC6,Low_Beta,2.02736036361917,
13:51:40.603995,FC6,High_Beta,2.95975749282951,
13:51:40.603995,FC6,Gamma,8.89457512667252,
13:51:40.603995,P7,Theta,0.570677150354496,
13:51:40.603995,P7,Alpha,0.545804400612171,
13:51:40.603995,P7,Low_Beta,0.851812221512746,
13:51:40.603995,P7,High_Beta,1.32648089387395,
13:51:40.603995,P7,Gamma,3.48387107899756,
13:51:40.603995,P8,Theta,4.22942046182973,
13:51:40.603995,P8,Alpha,1.74788104755548,
13:51:40.603995,P8,Low_Beta,3.91862195445355,
13:51:40.603995,P8,High_Beta,4.4205251535337,
13:51:40.603995,P8,Gamma,12.9999428055004,
13:51:40.603995,O1,Theta,0.525244129358622,
13:51:40.603995,O1,Alpha,0.245716713243637,
13:51:40.603995,O1,Low_Beta,0.372213962563923,
13:51:40.603995,O1,High_Beta,0.516745524550034,
13:51:40.603995,O1,Gamma,1.70889688926075,
13:51:40.603995,O2,Theta,6.21987218307497,
13:51:40.603995,O2,Alpha,2.45998126874986,
13:51:40.603995,O2,Low_Beta,4.61468262579615,
13:51:40.603995,O2,High_Beta,7.05144124801252,
13:51:40.603995,O2,Gamma,21.0976654176069,
13:51:40.722421,AF3,Theta,0.186595739634379,
13:51:40.722421,AF3,Alpha,0.0904412252361591,
13:51:40.722421,AF3,Low_Beta,0.0424249850053099,
13:51:40.722421,AF3,High_Beta,0.0834544429489337,
13:51:40.722421,AF3,Gamma,0.141381383513773,
13:51:40.722421,AF4,Theta,1.93241878621143,
13:51:40.722421,AF4,Alpha,1.4145286697505,
13:51:40.722421,AF4,Low_Beta,3.23392883093383,
13:51:40.722421,AF4,High_Beta,2.7432062330809,
13:51:40.722421,AF4,Gamma,8.72515634997463,
13:51:40.722421,T7,Theta,0.72432708099545,
13:51:40.722421,T7,Alpha,0.756880969043993,
13:51:40.722421,T7,Low_Beta,1.16006883188935,
13:51:40.722421,T7,High_Beta,1.40558748744701,
13:51:40.722421,T7,Gamma,4.96551091688978,
13:51:40.722421,T8,Theta,6.50937204050852,
13:51:40.722421,T8,Alpha,1.38785570348549,
13:51:40.722421,T8,Low_Beta,6.07820768700417,
13:51:40.722421,T8,High_Beta,8.11374492022191,
13:51:40.722421,T8,Gamma,24.3464499303243,
13:51:40.722421,F3,Theta,2.37760751280579,
13:51:40.722421,F3,Alpha,3.32643823615678,
13:51:40.722421,F3,Low_Beta,8.03868937895037,
13:51:40.722421,F3,High_Beta,7.7633809125778,
13:51:40.722421,F3,Gamma,24.5697935793336,
13:51:40.722421,F4,Theta,0.549156257677285,
13:51:40.722421,F4,Alpha,0.275826165597146,
13:51:40.722421,F4,Low_Beta,0.398684699141526,
13:51:40.722421,F4,High_Beta,0.351733742104221,
13:51:40.722421,F4,Gamma,0.865369340710351,
13:51:40.722421,F7,Theta,0.0763823170047692,
13:51:40.722421,F7,Alpha,0.0799139392980904,
13:51:40.722421,F7,Low_Beta,0.115188529379159,
13:51:40.722421,F7,High_Beta,0.162337180821297,
13:51:40.722421,F7,Gamma,0.386914279711771,
13:51:40.722421,F8,Theta,3.2870616322215,
13:51:40.722421,F8,Alpha,2.27787389451949,
13:51:40.722421,F8,Low_Beta,6.8403166805418,
13:51:40.722421,F8,High_Beta,5.14993926283984,
13:51:40.722421,F8,Gamma,15.8103320748253,
13:51:40.722421,FC5,Theta,0.0577737145454734,
13:51:40.722421,FC5,Alpha,0.111565447608119,
13:51:40.722421,FC5,Low_Beta,0.234664136640085,
13:51:40.722421,FC5,High_Beta,0.104060245136232,
13:51:40.722421,FC5,Gamma,0.182602189700683,
13:51:40.722421,FC6,Theta,2.30404816398669,
13:51:40.722421,FC6,Alpha,1.45956255635694,
13:51:40.722421,FC6,Low_Beta,2.0503174358319,
13:51:40.722421,FC6,High_Beta,2.91752858014536,
13:51:40.722421,FC6,Gamma,9.33613837676988,
13:51:40.722421,P7,Theta,0.537138965058033,
13:51:40.722421,P7,Alpha,0.487311680760556,
13:51:40.722421,P7,Low_Beta,0.832746016903411,
13:51:40.722421,P7,High_Beta,1.24159042390061,
13:51:40.722421,P7,Gamma,3.60775956886782,
13:51:40.722421,P8,Theta,4.22283629875219,
13:51:40.722421,P8,Alpha,1.65050161025222,
13:51:40.722421,P8,Low_Beta,3.78984856275684,
13:51:40.722421,P8,High_Beta,4.36494831256069,
13:51:40.722421,P8,Gamma,13.8420990334525,
13:51:40.722421,O1,Theta,0.499845476845254,
13:51:40.722421,O1,Alpha,0.203358678377373,
13:51:40.722421,O1,Low_Beta,0.351423303426406,
13:51:40.722421,O1,High_Beta,0.486742403973427,
13:51:40.722421,O1,Gamma,1.7768186340358,
13:51:40.722421,O2,Theta,6.30485917715462,
13:51:40.722421,O2,Alpha,2.40476564331337,
13:51:40.722421,O2,Low_Beta,4.60884838773887,
13:51:40.722421,O2,High_Beta,6.91458578878764,
13:51:40.722421,O2,Gamma,22.2737895809159,
13:51:40.856667,AF3,Theta,0.177276683675512,
13:51:40.856667,AF3,Alpha,0.0725323755543431,
13:51:40.856667,AF3,Low_Beta,0.0408182166600487,
13:51:40.856667,AF3,High_Beta,0.0759961026986653,
13:51:40.856667,AF3,Gamma,0.130968381943462,
13:51:40.856667,AF4,Theta,1.93560027945301,
13:51:40.856667,AF4,Alpha,1.31620982834944,
13:51:40.856667,AF4,Low_Beta,3.25537347078613,
13:51:40.856667,AF4,High_Beta,2.414151143555,
13:51:40.856667,AF4,Gamma,8.30035523869777,
13:51:40.856667,T7,Theta,0.663407441732512,
13:51:40.856667,T7,Alpha,0.739179385664608,
13:51:40.856667,T7,Low_Beta,1.04265637656069,
13:51:40.856667,T7,High_Beta,1.26468988105861,
13:51:40.856667,T7,Gamma,4.65920411068816,
13:51:40.856667,T8,Theta,6.27203799843467,
13:51:40.856667,T8,Alpha,1.31720397358808,
13:51:40.856667,T8,Low_Beta,5.76956686197471,
13:51:40.856667,T8,High_Beta,7.48422578717703,
13:51:40.856667,T8,Gamma,23.4109753894884,
13:51:40.856667,F3,Theta,2.33393292058505,
13:51:40.856667,F3,Alpha,3.29472434657251,
13:51:40.856667,F3,Low_Beta,7.28633168382477,
13:51:40.856667,F3,High_Beta,6.84801257834931,
13:51:40.856667,F3,Gamma,23.2007451881386,
13:51:40.856667,F4,Theta,0.554530387393136,
13:51:40.856667,F4,Alpha,0.265048544708558,
13:51:40.856667,F4,Low_Beta,0.434604265516464,
13:51:40.856667,F4,High_Beta,0.327952329770155,
13:51:40.856667,F4,Gamma,0.830110431952419,
13:51:40.856667,F7,Theta,0.0700111598342552,
13:51:40.856667,F7,Alpha,0.0710552626182127,
13:51:40.856667,F7,Low_Beta,0.106844022148999,
13:51:40.856667,F7,High_Beta,0.143069346664009,
13:51:40.856667,F7,Gamma,0.352975371679192,
13:51:40.856667,F8,Theta,3.20515521594464,
13:51:40.856667,F8,Alpha,2.19684934819831,
13:51:40.856667,F8,Low_Beta,6.74072092432888,
13:51:40.856667,F8,High_Beta,4.56392576834666,
13:51:40.856667,F8,Gamma,14.8324861666813,
13:51:40.856667,FC5,Theta,0.0681231493095308,
13:51:40.856667,FC5,Alpha,0.10326641442766,
13:51:40.856667,FC5,Low_Beta,0.202580663421221,
13:51:40.856667,FC5,High_Beta,0.102577710742936,
13:51:40.856667,FC5,Gamma,0.176727689056436,
13:51:40.856667,FC6,Theta,2.28704465256561,
13:51:40.856667,FC6,Alpha,1.39938212300636,
